# Predicted,Actual,Difference
1.175821906297605210e+03,1.175609740999999985e+03,2.121652976052246231e-01
1.174236724865696715e+03,1.176761596999999938e+03,2.524872134303222992e+00
1.247391528466958334e+03,1.250615966999999955e+03,3.224438533041620758e+00
1.197471797756868227e+03,1.195422728999999890e+03,2.049068756868337005e+00
1.169473110439362017e+03,1.178763427999999976e+03,9.290317560637959104e+00
1.170032771271025240e+03,1.167616698999999926e+03,2.416072271025313967e+00
1.172965149495868673e+03,1.175168822999999975e+03,2.203673504131302252e+00
1.161735034712497281e+03,1.168077271000000110e+03,6.342236287502828418e+00
1.149720450893488760e+03,1.155733643000000029e+03,6.013192106511269230e+00
1.166595132974687886e+03,1.166797119000000066e+03,2.019860253121805727e-01
1.172650752110347867e+03,1.170900513000000046e+03,1.750239110347820315e+00
1.168897395898430887e+03,1.167630859000000100e+03,1.266536898430786096e+00
1.164674954926547116e+03,1.162646240000000034e+03,2.028714926547081632e+00
1.182702526535421157e+03,1.179130981000000020e+03,3.571545535421137174e+00
1.172009429965262825e+03,1.175231322999999975e+03,3.221893034737149719e+00
1.168308163335222844e+03,1.176548095999999987e+03,8.239932664777143145e+00
1.161452920166998865e+03,1.170153931000000057e+03,8.701010833001191713e+00
1.161877554394664230e+03,1.155123779000000013e+03,6.753775394664216947e+00
1.184429654299416825e+03,1.185362305000000106e+03,9.326507005832809227e-01
1.174664070590227766e+03,1.170749755999999934e+03,3.914314590227832014e+00
1.173866781453125213e+03,1.177044311999999991e+03,3.177530546874777428e+00
1.159975023891360934e+03,1.163680419999999913e+03,3.705396108638979058e+00
1.178861625703667414e+03,1.180942138999999997e+03,2.080513296332583195e+00
1.164421151166425716e+03,1.163867310000000089e+03,5.538411664256273070e-01
1.149611345803986751e+03,1.150781005999999934e+03,1.169660196013182940e+00
1.198064871352082491e+03,1.194435668999999962e+03,3.629202352082529615e+00
1.172546776470459235e+03,1.169513061999999991e+03,3.033714470459244694e+00
1.161355217826284843e+03,1.162784423999999944e+03,1.429206173715101613e+00
1.171741783808340870e+03,1.176501831000000038e+03,4.760047191659168675e+00
1.171187657087159323e+03,1.168945801000000074e+03,2.241856087159249000e+00
1.178978337456865347e+03,1.188151611000000003e+03,9.173273543134655483e+00
1.183339025855843147e+03,1.180816162000000077e+03,2.522863855843070269e+00
1.167989385268243495e+03,1.158754638999999997e+03,9.234746268243497980e+00
1.160492979757397734e+03,1.162670775999999933e+03,2.177796242602198618e+00
1.167394176086460675e+03,1.170072143999999980e+03,2.677967913539305300e+00
1.193722018023138844e+03,1.192198607999999922e+03,1.523410023138922043e+00
1.173156163348000064e+03,1.183497681000000057e+03,1.034151765199999318e+01
1.165161423721600613e+03,1.172258301000000074e+03,7.096877278399460920e+00
1.152423099293336008e+03,1.156431763000000046e+03,4.008663706664037818e+00
1.179210280251926406e+03,1.182099242999999888e+03,2.888962748073481634e+00
1.173564897446534815e+03,1.177369263000000046e+03,3.804365553465231642e+00
1.187102229347126013e+03,1.188992676000000074e+03,1.890446652874061328e+00
1.167133473926309080e+03,1.179554198999999926e+03,1.242072507369084633e+01
1.177046815235732538e+03,1.177473021999999901e+03,4.262067642673628143e-01
1.183422670814526782e+03,1.188525268999999980e+03,5.102598185473198100e+00
1.204882717608622215e+03,1.204990356000000020e+03,1.076383913778045098e-01
1.180419154955972544e+03,1.183470215000000053e+03,3.051060044027508411e+00
1.186039765274399770e+03,1.199825683999999910e+03,1.378591872560014053e+01
1.182283436282579032e+03,1.176784180000000106e+03,5.499256282578926402e+00
1.168191733102240732e+03,1.168667114000000083e+03,4.753808977593507734e-01
1.165777287838464417e+03,1.174475707999999941e+03,8.698420161535523221e+00
1.175558262932956040e+03,1.175539917000000059e+03,1.834593295598097029e-02
1.177232243347143594e+03,1.179927245999999968e+03,2.695002652856373970e+00
1.170105126786655319e+03,1.167459350999999970e+03,2.645775786655349293e+00
1.185490500561112185e+03,1.184883422999999993e+03,6.070775611121916882e-01
1.159868560901440787e+03,1.163641356999999971e+03,3.772796098559183520e+00
1.160047171918936101e+03,1.175003662000000077e+03,1.495649008106397559e+01
1.182245049398553874e+03,1.187844726999999921e+03,5.599677601446046538e+00
1.182641332811190068e+03,1.190835205000000087e+03,8.193872188810018997e+00
1.158742800775928572e+03,1.155122802999999976e+03,3.619997775928595729e+00
1.181107639204705265e+03,1.180720702999999958e+03,3.869362047053073184e-01
1.198029013211505116e+03,1.198074462999999923e+03,4.544978849480685312e-02
1.164924768678995179e+03,1.157490600999999970e+03,7.434167678995208917e+00
1.185143162402098596e+03,1.189478638000000046e+03,4.335475597901449873e+00
1.159841776360312906e+03,1.160327759000000015e+03,4.859826396871085308e-01
1.176318871114046942e+03,1.181144043000000011e+03,4.825171885953068340e+00
1.180890548779719211e+03,1.190482177999999976e+03,9.591629220280765367e+00
1.162255341954790538e+03,1.164235228999999890e+03,1.979887045209352436e+00
1.157867836511694350e+03,1.159362061000000040e+03,1.494224488305690102e+00
1.156603745362484233e+03,1.158435302999999976e+03,1.831557637515743409e+00
1.171216517030937212e+03,1.169000244000000066e+03,2.216273030937145450e+00
1.180308409044521113e+03,1.183600707999999941e+03,3.292298955478827338e+00
1.161815938991699340e+03,1.160164794999999913e+03,1.651143991699427716e+00
1.185868567805258181e+03,1.189552367999999888e+03,3.683800194741706946e+00
1.176622434599321423e+03,1.171273560000000089e+03,5.348874599321334244e+00
1.161378798046526754e+03,1.163756957999999941e+03,2.378159953473186761e+00
1.178887499267914109e+03,1.187221068999999943e+03,8.333569732085834403e+00
1.176888747392162713e+03,1.178095702999999958e+03,1.206955607837244315e+00
1.159107995787111577e+03,1.163691771999999901e+03,4.583776212888324153e+00
1.181606110168802616e+03,1.183897095000000036e+03,2.290984831197420135e+00
1.177438444724098190e+03,1.183207642000000078e+03,5.769197275901888133e+00
1.155977863578505549e+03,1.161143311000000040e+03,5.165447421494491209e+00
1.207447667989109505e+03,1.210698241999999937e+03,3.250574010890431964e+00
1.173014005774148472e+03,1.169713866999999937e+03,3.300138774148535958e+00
1.168308848386501950e+03,1.171930542000000059e+03,3.621693613498109698e+00
1.168092671387907330e+03,1.172369995000000017e+03,4.277323612092686744e+00
1.165338136472548058e+03,1.167494873000000098e+03,2.156736527452039809e+00
1.178519867389144338e+03,1.180962035999999898e+03,2.442168610855560473e+00
1.161854147154122984e+03,1.160015014999999948e+03,1.839132154123035434e+00
1.185992846530988118e+03,1.190176879999999983e+03,4.184033469011865236e+00
1.154659998532589498e+03,1.162393555000000106e+03,7.733556467410608093e+00
1.171278448094938312e+03,1.173700317000000041e+03,2.421868905061728583e+00
1.158027707664278068e+03,1.159977294999999913e+03,1.949587335721844283e+00
1.157771160987238318e+03,1.153988892000000078e+03,3.782268987238239788e+00
1.152115536283078427e+03,1.148968871999999919e+03,3.146664283078507651e+00
1.370450629918346976e+03,1.373526245000000017e+03,3.075615081653040761e+00
1.176909340826337711e+03,1.182662964000000102e+03,5.753623173662390400e+00
1.183876421233745305e+03,1.176076293999999962e+03,7.800127233745342892e+00
1.172931179822924150e+03,1.175596557999999959e+03,2.665378177075808708e+00
1.344678492019350188e+03,1.349562134000000015e+03,4.883641980649827019e+00
1.186808637116558430e+03,1.190215331999999989e+03,3.406694883441559796e+00
1.181906253603915047e+03,1.179667236000000003e+03,2.239017603915044674e+00
1.189914580627181522e+03,1.191746581999999989e+03,1.832001372818467644e+00
1.182985083615364147e+03,1.184108643000000029e+03,1.123559384635882452e+00
1.155000803039830771e+03,1.154335937999999942e+03,6.648650398308291187e-01
1.178587045923437472e+03,1.173811034999999947e+03,4.776010923437524980e+00
1.164352297249095727e+03,1.164347533999999996e+03,4.763249095731225680e-03
1.171432922405457703e+03,1.172508422999999993e+03,1.075500594542290855e+00
1.158347262582095709e+03,1.153652953999999909e+03,4.694308582095800375e+00
1.182931552829619250e+03,1.177231688999999960e+03,5.699863829619289390e+00
1.144117997558312027e+03,1.141979248000000098e+03,2.138749558311928922e+00
1.183099390440929255e+03,1.184604857999999922e+03,1.505467559070666539e+00
1.172806954165960860e+03,1.177647705000000087e+03,4.840750834039226902e+00
1.173475386220676455e+03,1.177044311999999991e+03,3.568925779323535608e+00
1.183590382467687505e+03,1.185413086000000021e+03,1.822703532312516472e+00
1.158978928053896880e+03,1.159753905999999915e+03,7.749779461030357197e-01
1.173265433372099551e+03,1.183739501999999902e+03,1.047406862790035120e+01
1.175290193690513888e+03,1.180357177999999976e+03,5.066984309486088023e+00
1.158210399095843741e+03,1.155509033000000045e+03,2.701366095843695803e+00
1.158463465068751248e+03,1.158791382000000112e+03,3.279169312488647847e-01
1.160518010374318010e+03,1.162174927000000025e+03,1.656916625682015365e+00
1.168826441550727623e+03,1.169724120999999968e+03,8.976794492723456642e-01
1.179191241085178945e+03,1.181710937999999942e+03,2.519696914820997335e+00
1.160557511047497201e+03,1.155380981000000020e+03,5.176530047497180931e+00
1.182852371565935982e+03,1.184184569999999894e+03,1.332198434063911918e+00
1.179682762977236280e+03,1.186968994000000066e+03,7.286231022763786314e+00
1.154676232234186728e+03,1.163069946000000073e+03,8.393713765813345162e+00
1.188857256154154584e+03,1.190340942000000041e+03,1.483685845845457152e+00
1.161648052943523453e+03,1.166013427999999976e+03,4.365375056476523241e+00
1.165308997968865924e+03,1.169227904999999964e+03,3.918907031134040153e+00
1.174483736807824698e+03,1.167884154999999964e+03,6.599581807824733914e+00
1.172798599568543523e+03,1.173128783999999996e+03,3.301844314564732485e-01
1.169639189737474226e+03,1.171818970000000036e+03,2.179780262525810031e+00
1.168436627527330756e+03,1.163161865000000034e+03,5.274762527330722151e+00
1.169853274747896876e+03,1.166021117999999888e+03,3.832156747896988236e+00
1.185305798018289352e+03,1.184094237999999905e+03,1.211560018289446816e+00
1.165988635842804342e+03,1.168651489000000083e+03,2.662853157195741005e+00
1.205052598249841139e+03,1.202592896000000110e+03,2.459702249841029698e+00
1.171108126092020711e+03,1.173409302000000025e+03,2.301175907979313706e+00
1.186914592522672137e+03,1.178131347999999889e+03,8.783244522672248422e+00
1.174009901545591902e+03,1.174268066000000090e+03,2.581644544081882486e-01
1.172243079998421535e+03,1.174446533000000045e+03,2.203453001578509429e+00
1.185274505595043138e+03,1.181302611999999954e+03,3.971893595043184177e+00
1.157032526531367012e+03,1.167592529000000013e+03,1.056000246863300163e+01
1.175477963303335173e+03,1.186598754999999983e+03,1.112079169666480993e+01
1.191539699722929072e+03,1.191372558999999910e+03,1.671407229291617114e-01
1.171746828573942594e+03,1.173737305000000106e+03,1.990476426057512072e+00
1.174351999438456460e+03,1.176998534999999947e+03,2.646535561543487347e+00
1.166582952415201362e+03,1.168002686000000040e+03,1.419733584798677839e+00
1.172699743509673453e+03,1.171019896999999901e+03,1.679846509673552646e+00
1.146374693323883776e+03,1.145678589000000102e+03,6.961043238836737146e-01
1.160012587337087780e+03,1.159281005999999934e+03,7.315813370878458954e-01
1.188189628358425807e+03,1.194315552000000025e+03,6.125923641574217982e+00
1.163331032473289270e+03,1.164286620999999968e+03,9.555885267106987158e-01
1.168529487542789184e+03,1.169221802000000025e+03,6.923144572108412831e-01
1.177435774381545571e+03,1.172955322000000024e+03,4.480452381545546814e+00
1.166587018756267980e+03,1.171718139999999948e+03,5.131121243731968207e+00
1.185265265658014869e+03,1.183780029000000013e+03,1.485236658014855493e+00
1.172280928952823388e+03,1.173732666000000108e+03,1.451737047176720807e+00
1.359728532426044012e+03,1.380261475000000019e+03,2.053294257395600653e+01
1.148729083162139204e+03,1.150640990999999985e+03,1.911907837860781001e+00
1.172644285967746328e+03,1.178750610000000052e+03,6.106324032253723999e+00
1.180756362480363578e+03,1.189135254000000032e+03,8.378891519636454177e+00
1.155663363100066817e+03,1.158520629999999983e+03,2.857266899933165405e+00
1.179838536948950605e+03,1.183576904000000013e+03,3.738367051049408474e+00
1.158834686311623955e+03,1.156741577000000007e+03,2.093109311623948088e+00
1.173275561552301042e+03,1.176306518999999980e+03,3.030957447698938267e+00
1.183025179694162034e+03,1.188060058999999910e+03,5.034879305837876018e+00
1.173501224567110057e+03,1.172567749000000049e+03,9.334755671100083418e-01
1.185584555314328782e+03,1.182252318999999943e+03,3.332236314328838489e+00
1.186837157876503397e+03,1.187749268000000029e+03,9.121101234966317861e-01
1.189651169890433948e+03,1.191383667000000059e+03,1.732497109566111249e+00
1.188689817713676121e+03,1.191322020999999950e+03,2.632203286323829161e+00
1.178338258829236793e+03,1.172891478999999890e+03,5.446779829236902515e+00
1.162758419738056091e+03,1.166332763999999997e+03,3.574344261943906531e+00
1.172896791800202664e+03,1.174011107999999922e+03,1.114316199797258378e+00
1.182991633289711899e+03,1.183027344000000085e+03,3.571071028818550985e-02
1.171499223028015422e+03,1.176047606999999971e+03,4.548383971984549135e+00
1.177640592250639884e+03,1.178130004999999983e+03,4.894127493600990420e-01
1.169020498308835158e+03,1.170732056000000057e+03,1.711557691164898642e+00
1.174215038074551785e+03,1.176416015999999900e+03,2.200977925448114547e+00
1.164071321507412677e+03,1.166501952999999958e+03,2.430631492587281173e+00
1.180595823105971249e+03,1.175631225999999970e+03,4.964597105971279234e+00
1.173017157588922146e+03,1.175065552000000025e+03,2.048394411077879340e+00
1.372829827203137029e+03,1.372960082999999941e+03,1.302557968629116658e-01
1.164685948951193268e+03,1.155975952000000007e+03,8.709996951193261339e+00
1.152843122010468733e+03,1.158266724000000067e+03,5.423601989531334766e+00
1.174616101346811547e+03,1.181295898000000079e+03,6.679796653188532218e+00
1.166849466690380950e+03,1.170748534999999947e+03,3.899068309618996864e+00
1.174966765977975683e+03,1.178701538000000028e+03,3.734772022024344551e+00
1.169062876791184863e+03,1.169467163000000028e+03,4.042862088151650823e-01
1.186410257338035308e+03,1.183116942999999992e+03,3.293314338035315814e+00
1.174976972177791367e+03,1.170547728999999890e+03,4.429243177791477137e+00
1.177741419901228937e+03,1.174307982999999922e+03,3.433436901229015348e+00
1.176959436422510635e+03,1.171509520999999950e+03,5.449915422510684948e+00
1.169562694929514464e+03,1.172860840000000053e+03,3.298145070485588803e+00
1.157397904165083673e+03,1.166489013999999997e+03,9.091109834916323962e+00
1.167450178944391837e+03,1.157820801000000074e+03,9.629377944391762867e+00
1.173734807126236319e+03,1.176774047999999993e+03,3.039240873763674244e+00
1.167733928318320295e+03,1.169035278000000062e+03,1.301349681679766945e+00
1.321078588670550289e+03,1.330829101999999921e+03,9.750513329449631783e+00
1.170975474276854129e+03,1.167614867999999888e+03,3.360606276854241514e+00
1.159454728567173561e+03,1.171343871999999919e+03,1.188914343282635855e+01
1.197483311715009222e+03,1.210090453999999909e+03,1.260714228499068668e+01
1.143144721976591427e+03,1.140866577000000007e+03,2.278144976591420345e+00
1.164092189640359493e+03,1.162650757000000112e+03,1.441432640359380457e+00
1.175592343835371366e+03,1.173346557999999959e+03,2.245785835371407302e+00
1.176575242673597131e+03,1.182717041000000108e+03,6.141798326402977182e+00
1.201837992726113043e+03,1.202937255999999934e+03,1.099263273886890602e+00
1.158265302518361750e+03,1.167405762000000095e+03,9.140459481638345096e+00
1.175190387300237035e+03,1.176718505999999934e+03,1.528118699762899269e+00
1.162675316941058782e+03,1.159502563000000009e+03,3.172753941058772398e+00
1.172727425407415240e+03,1.170687378000000081e+03,2.040047407415158887e+00
1.152264948326661170e+03,1.150409668000000011e+03,1.855280326661159052e+00
1.178630562451626702e+03,1.186882080000000087e+03,8.251517548373385580e+00
1.174246153621696521e+03,1.180056884999999966e+03,5.810731378303444217e+00
1.159792791816611270e+03,1.163320801000000074e+03,3.528009183388803649e+00
1.161240771709311502e+03,1.162784423999999944e+03,1.543652290688442008e+00
1.169118790257745104e+03,1.175474242999999888e+03,6.355452742254783516e+00
1.146816033371881758e+03,1.143357056000000057e+03,3.458977371881701401e+00
1.188559995017725896e+03,1.190242919999999913e+03,1.682924982274016656e+00
1.159460302881091366e+03,1.164248047000000042e+03,4.787744118908676683e+00
1.190881859083004429e+03,1.193451172000000042e+03,2.569312916995613705e+00
1.164038914461856166e+03,1.166969115999999985e+03,2.930201538143819562e+00
1.156888828163131620e+03,1.156951538000000028e+03,6.270983686840736482e-02
1.159883868723883097e+03,1.163760620000000017e+03,3.876751276116920053e+00
1.172490664023762065e+03,1.173839232999999922e+03,1.348568976237856987e+00
1.165106098795109801e+03,1.171292603000000099e+03,6.186504204890297842e+00
1.152210538841863354e+03,1.155778442000000041e+03,3.567903158136687125e+00
1.183701476164730366e+03,1.176462768999999980e+03,7.238707164730385557e+00
1.176496720788389439e+03,1.176672606999999971e+03,1.758862116105319728e-01
1.155735114165682717e+03,1.160985351999999921e+03,5.250237834317204033e+00
1.181021737027391964e+03,1.187343871999999919e+03,6.322134972607955206e+00
1.179123320667856888e+03,1.188440307999999959e+03,9.316987332143071399e+00
1.161244333634083205e+03,1.158578612999999905e+03,2.665720634083299956e+00
1.160033227159701937e+03,1.163343262000000095e+03,3.310034840298158088e+00
1.170038301382783175e+03,1.168955688000000009e+03,1.082613382783165434e+00
1.178421057494963406e+03,1.178070557000000008e+03,3.505004949633985234e-01
1.154743733357700876e+03,1.160457642000000078e+03,5.713908642299202256e+00
1.172464256439336395e+03,1.173731811999999991e+03,1.267555560663595315e+00
1.171403854039376938e+03,1.176762328999999909e+03,5.358474960622970684e+00
1.186594916569682255e+03,1.192761596999999938e+03,6.166680430317683204e+00
1.189850504387147112e+03,1.189310302999999976e+03,5.402013871471353923e-01
1.188356164282540476e+03,1.184385254000000032e+03,3.970910282540444314e+00
1.167390048284628165e+03,1.164841063999999960e+03,2.548984284628204477e+00
1.152873843253060841e+03,1.150865111999999954e+03,2.008731253060886957e+00
1.156552276269251252e+03,1.159785644999999931e+03,3.233368730748679809e+00
1.162009641953991604e+03,1.161018066000000090e+03,9.915759539915143250e-01
1.158861152882430133e+03,1.163343262000000095e+03,4.482109117569962109e+00
1.182605366727359069e+03,1.184315430000000106e+03,1.710063272641036747e+00
1.209542425212208173e+03,1.220793456999999989e+03,1.125103178779181690e+01
1.166035583938949003e+03,1.165281615999999985e+03,7.539679389490174799e-01
1.236035101478910292e+03,1.239900757000000112e+03,3.865655521089820468e+00
1.168989563034654338e+03,1.172520751999999902e+03,3.531188965345563702e+00
1.153896351453061698e+03,1.152411133000000063e+03,1.485218453061634136e+00
1.162689103861299145e+03,1.166956664999999930e+03,4.267561138700784795e+00
1.157777383600273424e+03,1.158055542000000059e+03,2.781583997266352526e-01
1.152836661798624164e+03,1.155089966000000004e+03,2.253304201375840421e+00
1.163762766509507856e+03,1.160594481999999971e+03,3.168284509507884650e+00
1.186084794422069990e+03,1.185681518999999980e+03,4.032754220700098813e-01
1.156025572781904202e+03,1.157302611999999954e+03,1.277039218095751494e+00
1.180977772222682688e+03,1.183911986999999954e+03,2.934214777317265543e+00
1.168713929436494254e+03,1.172463257000000112e+03,3.749327563505858052e+00
1.165203631990829990e+03,1.156174193999999943e+03,9.029437990830047056e+00
1.176589390476166500e+03,1.173733643000000029e+03,2.855747476166470733e+00
1.147050654583732239e+03,1.140995482999999922e+03,6.055171583732317231e+00
1.157835875971351470e+03,1.167815796000000091e+03,9.979920028648621155e+00
1.185775794792183660e+03,1.184130859000000100e+03,1.644935792183559897e+00
1.184590712751664114e+03,1.184134520999999950e+03,4.561917516641642578e-01
1.176961701437214515e+03,1.182786620999999968e+03,5.824919562785453309e+00
1.182152193724657764e+03,1.190685058999999910e+03,8.532865275342146560e+00
1.182548117214796321e+03,1.183291991999999937e+03,7.438747852036158292e-01
1.160683941791587358e+03,1.164376831000000038e+03,3.692889208412680091e+00
1.171601560224353079e+03,1.169261107999999922e+03,2.340452224353157362e+00
1.177744884667284850e+03,1.174658325000000104e+03,3.086559667284745956e+00
1.160436264199194056e+03,1.162366577000000007e+03,1.930312800805950246e+00
1.160318772920543324e+03,1.161968628000000081e+03,1.649855079456756357e+00
1.156376812975019675e+03,1.155297974000000067e+03,1.078838975019607460e+00
1.162036478090329410e+03,1.163571533000000045e+03,1.535054909670634515e+00
1.188612088098433560e+03,1.191655029000000013e+03,3.042940901566453249e+00
1.185797925079152947e+03,1.195063842999999906e+03,9.265917920846959532e+00
1.178004617606451575e+03,1.178141112999999905e+03,1.364953935483299574e-01
1.169331240058978210e+03,1.167781371999999919e+03,1.549868058978290719e+00
1.158521274628016954e+03,1.155263916000000108e+03,3.257358628016845614e+00
1.152941359774815737e+03,1.150773803999999927e+03,2.167555774815809855e+00
1.197226730633388797e+03,1.197880004999999983e+03,6.532743666111855418e-01
1.165700262576388923e+03,1.169491455000000087e+03,3.791192423611164486e+00
1.155704727621748134e+03,1.157103149000000030e+03,1.398421378251896385e+00
1.192810829574041691e+03,1.189801269999999931e+03,3.009559574041759333e+00
1.173562222406881801e+03,1.172747069999999894e+03,8.151524068819071545e-01
1.158103049831238195e+03,1.164537597999999889e+03,6.434548168761693887e+00
1.169321199500558805e+03,1.175186400999999933e+03,5.865201499441127453e+00
1.154861755661073630e+03,1.158129883000000063e+03,3.268127338926433367e+00
1.163088106800250671e+03,1.169501952999999958e+03,6.413846199749286825e+00
1.184606780225605462e+03,1.173628783999999996e+03,1.097799622560546595e+01
1.151602481126260045e+03,1.149069702000000007e+03,2.532779126260038538e+00
1.163365007624867303e+03,1.172599486999999954e+03,9.234479375132650603e+00
1.154988707937432309e+03,1.153707642000000078e+03,1.281065937432231294e+00
1.169382622006383144e+03,1.165695922999999993e+03,3.686699006383150845e+00
1.154328200267439797e+03,1.156944823999999926e+03,2.616623732560128701e+00
1.167927062339468648e+03,1.171966674999999896e+03,4.039612660531247457e+00
1.183166531211167012e+03,1.185859985000000052e+03,2.693453788833039653e+00
1.155794435299392035e+03,1.158312744000000066e+03,2.518308700608031359e+00
1.185497448217656938e+03,1.178519774999999981e+03,6.977673217656956695e+00
1.166565530759525018e+03,1.169088989000000083e+03,2.523458240475065395e+00
1.186587195918315274e+03,1.193007202000000007e+03,6.420006081684732635e+00
1.180709071156104528e+03,1.184998047000000042e+03,4.288975843895514117e+00
1.181907897074049970e+03,1.177651489000000083e+03,4.256408074049886636e+00
1.151397659300157784e+03,1.152520751999999902e+03,1.123092699842118236e+00
1.162564668065815795e+03,1.163363037000000077e+03,7.983689341842818976e-01
1.159881382111200764e+03,1.159090453999999909e+03,7.909281112008557102e-01
1.161596214071069198e+03,1.164058960000000070e+03,2.462745928930871742e+00
1.178893671559707855e+03,1.175520263999999997e+03,3.373407559707857217e+00
1.174729885619890410e+03,1.168288939999999911e+03,6.440945619890499074e+00
1.171920288990821518e+03,1.173748413000000028e+03,1.828124009178509368e+00
1.175384447133093090e+03,1.178085814999999911e+03,2.701367866906821291e+00
1.361545223657923543e+03,1.374183228000000099e+03,1.263800434207655599e+01
1.181479057132656408e+03,1.180455566000000090e+03,1.023491132656317859e+00
1.146518319609627952e+03,1.147595458999999892e+03,1.077139390371939953e+00
1.170416995653647518e+03,1.174669311999999991e+03,4.252316346352472465e+00
1.181239742025274154e+03,1.176354370000000017e+03,4.885372025274136831e+00
1.177242094264452817e+03,1.176979125999999951e+03,2.629682644528656965e-01
1.175118319299302129e+03,1.180539917000000059e+03,5.421597700697930122e+00
1.154082239078489920e+03,1.151965819999999894e+03,2.116419078490025640e+00
1.186073979722478953e+03,1.183010741999999937e+03,3.063237722479016156e+00
1.170670284695360351e+03,1.172611938000000009e+03,1.941653304639658018e+00
1.164385152133006613e+03,1.163540404999999964e+03,8.447471330066491646e-01
1.161560885196368645e+03,1.161162109000000100e+03,3.987761963685443334e-01
1.193727107523795439e+03,1.189037231000000020e+03,4.689876523795419416e+00
1.156906974532657159e+03,1.160224854000000050e+03,3.317879467342891076e+00
1.172108305836530008e+03,1.172921996999999919e+03,8.136911634699117712e-01
1.185923965425526603e+03,1.183018432999999959e+03,2.905532425526644147e+00
1.171594061825089511e+03,1.175305176000000074e+03,3.711114174910562724e+00
1.177727648638152004e+03,1.181126465000000053e+03,3.398816361848048473e+00
1.174253629076999914e+03,1.168396729000000050e+03,5.856900076999863813e+00
1.211380248534765087e+03,1.216472412000000077e+03,5.092163465234989417e+00
1.168645454805248619e+03,1.173920775999999933e+03,5.275321194751313669e+00
1.169716746460607737e+03,1.169222655999999915e+03,4.940904606078220240e-01
1.175041968239753714e+03,1.178781128000000081e+03,3.739159760246366204e+00
1.169908515163006768e+03,1.178054198999999926e+03,8.145683836993157456e+00
1.161421944121495471e+03,1.154823486000000003e+03,6.598458121495468731e+00
1.171109468570922672e+03,1.170180785999999898e+03,9.286825709227741754e-01
1.178489460962321573e+03,1.184840453999999909e+03,6.350993037678335895e+00
1.164182315618114671e+03,1.163770995999999968e+03,4.113196181147031893e-01
1.162484409723333329e+03,1.171707885999999917e+03,9.223476276666588092e+00
1.185397654354178940e+03,1.198053589000000102e+03,1.265593464582116212e+01
1.351770530779595447e+03,1.347025879000000032e+03,4.744651779595415064e+00
1.176775735742427514e+03,1.174874389999999948e+03,1.901345742427565710e+00
1.179411754167336539e+03,1.188178589000000102e+03,8.766834832663562338e+00
1.160055167972492427e+03,1.155630615000000034e+03,4.424552972492392655e+00
1.179693676699497473e+03,1.187042114000000083e+03,7.348437300502610015e+00
1.158708461733151807e+03,1.157526000999999951e+03,1.182460733151856402e+00
1.195191415677135183e+03,1.195891235000000052e+03,6.998193228648688091e-01
1.161682707760024641e+03,1.152911986999999954e+03,8.770720760024687479e+00
1.172938933165025901e+03,1.178303589000000102e+03,5.364655834974200843e+00
1.151072223146350552e+03,1.149478515999999900e+03,1.593707146350652692e+00
1.167630530491328500e+03,1.167547240999999985e+03,8.328949132851448667e-02
1.177215326284451294e+03,1.175224486999999954e+03,1.990839284451340063e+00
1.175585461863227238e+03,1.174268066000000090e+03,1.317395863227147856e+00
1.177417526069305950e+03,1.185453612999999905e+03,8.036086930693954855e+00
1.169280600843214643e+03,1.178675780999999915e+03,9.395180156785272629e+00
1.174711650882409685e+03,1.173511107999999922e+03,1.200542882409763479e+00
1.239368049914423864e+03,1.243782470999999987e+03,4.414421085576123005e+00
1.210914836566553504e+03,1.221557861000000003e+03,1.064302443344649873e+01
1.171810319105971757e+03,1.168484009000000015e+03,3.326310105971742814e+00
1.172142435434112940e+03,1.177115479000000050e+03,4.973043565887110162e+00
1.162917772428669878e+03,1.162152831999999989e+03,7.649404286698882061e-01
1.157119063274593827e+03,1.161884888000000046e+03,4.765824725406218931e+00
1.158186181863486127e+03,1.160642090000000053e+03,2.455908136513926365e+00
1.176531186520308438e+03,1.173017211999999972e+03,3.513974520308465799e+00
1.149496041351499798e+03,1.150213623000000098e+03,7.175816485002997069e-01
1.155810914368783187e+03,1.156978638000000046e+03,1.167723631216858848e+00
1.176617826090820927e+03,1.174309203999999909e+03,2.308622090821017991e+00
1.195781205922982963e+03,1.195090453999999909e+03,6.907519229830541008e-01
1.159179256872916085e+03,1.153292846999999938e+03,5.886409872916146924e+00
1.169628411959043888e+03,1.165845702999999958e+03,3.782708959043930008e+00
1.155679549779169292e+03,1.156441771999999901e+03,7.622222208306084212e-01
1.173372459516275967e+03,1.177370971999999938e+03,3.998512483723970945e+00
1.188990606360021957e+03,1.189617064999999911e+03,6.264586399779545900e-01
1.349632771955182079e+03,1.350650390999999900e+03,1.017619044817820395e+00
1.186334827526362460e+03,1.180740600999999970e+03,5.594226526362490404e+00
1.175630144819125235e+03,1.177133422999999993e+03,1.503278180874758618e+00
1.171287846829452292e+03,1.173150757000000112e+03,1.862910170547820599e+00
1.152846089393007560e+03,1.147861083999999892e+03,4.985005393007668317e+00
1.163238675859897057e+03,1.164286620999999968e+03,1.047945140102910955e+00
1.161934709869616199e+03,1.169814697000000024e+03,7.879987130383824478e+00
1.171039036216154955e+03,1.170801635999999917e+03,2.374002161550379242e-01
1.164891162152278639e+03,1.168906860000000052e+03,4.015697847721412472e+00
