# Predicted,Actual,Difference
1.179426001658312543e+03,1.184825194999999894e+03,5.399193341687350767e+00
1.180330491508803561e+03,1.176685791000000108e+03,3.644700508803452976e+00
1.180607692457162784e+03,1.176685791000000108e+03,3.921901457162675797e+00
1.181089104932602822e+03,1.176685791000000108e+03,4.403313932602713976e+00
1.181279643346585090e+03,1.176685791000000108e+03,4.593852346584981206e+00
1.180931796545064117e+03,1.182921264999999948e+03,1.989468454935831687e+00
1.181267530789203875e+03,1.182921264999999948e+03,1.653734210796073967e+00
1.181581784584649085e+03,1.182921264999999948e+03,1.339480415350863041e+00
1.181376883806631213e+03,1.181461060000000089e+03,8.417619336887582904e-02
1.181562808835754822e+03,1.181461060000000089e+03,1.017488357547335909e-01
1.181124029668024832e+03,1.181461060000000089e+03,3.370303319752565585e-01
1.181993738994039404e+03,1.183052734000000100e+03,1.058995005960696290e+00
1.181792754560283583e+03,1.183052734000000100e+03,1.259979439716516936e+00
1.181977493826957698e+03,1.183052734000000100e+03,1.075240173042402603e+00
1.182198217904763396e+03,1.183052734000000100e+03,8.545160952367041318e-01
1.182472284551674420e+03,1.182124023000000079e+03,3.482615516743408079e-01
1.182526609333431452e+03,1.182124023000000079e+03,4.025863334313726227e-01
1.182347512960873701e+03,1.182124023000000079e+03,2.234899608736213850e-01
1.181971371343693818e+03,1.182124023000000079e+03,1.526516563062614296e-01
1.182440964546420446e+03,1.184836913999999979e+03,2.395949453579532928e+00
1.182367154189802704e+03,1.184836913999999979e+03,2.469759810197274419e+00
1.182256807552786313e+03,1.184836913999999979e+03,2.580106447213665888e+00
1.182118053196357550e+03,1.186565063000000009e+03,4.447009803642458792e+00
1.181871316570106956e+03,1.186565063000000009e+03,4.693746429893053573e+00
1.181827840903320293e+03,1.186565063000000009e+03,4.737222096679715833e+00
1.182505349470786769e+03,1.182853759999999966e+03,3.484105292131971510e-01
1.182707440374848602e+03,1.182853759999999966e+03,1.463196251513636525e-01
1.182299964826274163e+03,1.182853759999999966e+03,5.537951737258026697e-01
1.180982890624454285e+03,1.182853759999999966e+03,1.870869375545680668e+00
1.181563042105001614e+03,1.190637694999999894e+03,9.074652894998280317e+00
1.181327169252136173e+03,1.190637694999999894e+03,9.310525747863721335e+00
1.181573539245784332e+03,1.190637694999999894e+03,9.064155754215562411e+00
1.182168728123998108e+03,1.186594360000000052e+03,4.425631876001943965e+00
1.182398789695978621e+03,1.186594360000000052e+03,4.195570304021430275e+00
1.182207322103000706e+03,1.186594360000000052e+03,4.387037896999345321e+00
1.180431983084436752e+03,1.186594360000000052e+03,6.162376915563299917e+00
1.181807286352910523e+03,1.178989867999999888e+03,2.817418352910635804e+00
1.181796514653290615e+03,1.178989867999999888e+03,2.806646653290727045e+00
1.182127722760435063e+03,1.178989867999999888e+03,3.137854760435175194e+00
1.181143636670534988e+03,1.183692138999999997e+03,2.548502329465009097e+00
1.182798285859539874e+03,1.183692138999999997e+03,8.938531404601235408e-01
1.183192907289924960e+03,1.183692138999999997e+03,4.992317100750369718e-01
1.183534842152584815e+03,1.183692138999999997e+03,1.572968474151821283e-01
1.183713371624297224e+03,1.180927856000000020e+03,2.785515624297204340e+00
1.183940480921558901e+03,1.180927856000000020e+03,3.012624921558881397e+00
1.185703987334916974e+03,1.180927856000000020e+03,4.776131334916954074e+00
1.184798523895738299e+03,1.180845336999999972e+03,3.953186895738326712e+00
1.186265686729017261e+03,1.180845336999999972e+03,5.420349729017289064e+00
1.185969020195357871e+03,1.180845336999999972e+03,5.123683195357898512e+00
1.186033654986363899e+03,1.180845336999999972e+03,5.188317986363927048e+00
1.183563678127235789e+03,1.181088623000000098e+03,2.475055127235691543e+00
1.183911323997375803e+03,1.181088623000000098e+03,2.822700997375704901e+00
1.183722342010516741e+03,1.181088623000000098e+03,2.633719010516642811e+00
1.183341868329896897e+03,1.181211913999999979e+03,2.129954329896918352e+00
1.182789449029133493e+03,1.181211913999999979e+03,1.577535029133514399e+00
1.182844859869031779e+03,1.181211913999999979e+03,1.632945869031800612e+00
1.182792055804629399e+03,1.181211913999999979e+03,1.580141804629420221e+00
1.182548196481809555e+03,1.185795654000000013e+03,3.247457518190458359e+00
1.182441626031460601e+03,1.185795654000000013e+03,3.354027968539412541e+00
1.181485459584419687e+03,1.185795654000000013e+03,4.310194415580326677e+00
1.183068251045360284e+03,1.180037475999999970e+03,3.030775045360314834e+00
1.183191969692129760e+03,1.180037475999999970e+03,3.154493692129790361e+00
1.183191969692129760e+03,1.180037475999999970e+03,3.154493692129790361e+00
1.183668444432525575e+03,1.180037475999999970e+03,3.630968432525605749e+00
1.183864332186580668e+03,1.183995971999999938e+03,1.316398134192695579e-01
1.184848657801392847e+03,1.183995971999999938e+03,8.526858013929086155e-01
1.184825105133625812e+03,1.183995971999999938e+03,8.291331336258735973e-01
1.184544732107118307e+03,1.184383057000000008e+03,1.616751071182989108e-01
1.184921315640964167e+03,1.184383057000000008e+03,5.382586409641589853e-01
1.183652140364250954e+03,1.184383057000000008e+03,7.309166357490539667e-01
1.185244604533540041e+03,1.184383057000000008e+03,8.615475335400333279e-01
1.185244604533540041e+03,1.184383057000000008e+03,8.615475335400333279e-01
1.185514318801552236e+03,1.187001708999999892e+03,1.487390198447656076e+00
1.185503809208776147e+03,1.187001708999999892e+03,1.497899791223744614e+00
1.185043007851995981e+03,1.187001708999999892e+03,1.958701148003910930e+00
1.183006049218381804e+03,1.184356444999999894e+03,1.350395781618090041e+00
1.183006049218381804e+03,1.184356444999999894e+03,1.350395781618090041e+00
1.184309394552820777e+03,1.185698364000000083e+03,1.388969447179306371e+00
1.183759188310546051e+03,1.185698364000000083e+03,1.939175689454032181e+00
1.183759188310546051e+03,1.185698364000000083e+03,1.939175689454032181e+00
1.184332127383374882e+03,1.185698364000000083e+03,1.366236616625201350e+00
1.184275275852530967e+03,1.185698364000000083e+03,1.423088147469115938e+00
1.184300796404660787e+03,1.181670043999999962e+03,2.630752404660825050e+00
1.184638701218322694e+03,1.181670043999999962e+03,2.968657218322732660e+00
1.184638701218322694e+03,1.181670043999999962e+03,2.968657218322732660e+00
1.183845291292462434e+03,1.184833251999999902e+03,9.879607075374678971e-01
1.183862698147490846e+03,1.184833251999999902e+03,9.705538525090560142e-01
1.183862698147490846e+03,1.184833251999999902e+03,9.705538525090560142e-01
1.183782384162222343e+03,1.184833251999999902e+03,1.050867837777559544e+00
1.182175294293166871e+03,1.185129517000000078e+03,2.954222706833206757e+00
1.181748773551075828e+03,1.185129517000000078e+03,3.380743448924249606e+00
1.182783453827072435e+03,1.184865111999999954e+03,2.081658172927518535e+00
1.182783453827072435e+03,1.184865111999999954e+03,2.081658172927518535e+00
1.183550744780774949e+03,1.184865111999999954e+03,1.314367219225005101e+00
1.183260314182085722e+03,1.184865111999999954e+03,1.604797817914231928e+00
1.185249034135493503e+03,1.184865111999999954e+03,3.839221354935489217e-01
1.185020936835958310e+03,1.184004028000000062e+03,1.016908835958247437e+00
1.185078373357761848e+03,1.184004028000000062e+03,1.074345357761785635e+00
1.185240283116537057e+03,1.184004028000000062e+03,1.236255116536995047e+00
1.186007491677693906e+03,1.181909302000000025e+03,4.098189677693881094e+00
1.185203842849248986e+03,1.181909302000000025e+03,3.294540849248960512e+00
1.185203842849248986e+03,1.181909302000000025e+03,3.294540849248960512e+00
1.185156207393292107e+03,1.181909302000000025e+03,3.246905393292081499e+00
1.185031985609929961e+03,1.180707030999999915e+03,4.324954609930045990e+00
1.185355959309197033e+03,1.180707030999999915e+03,4.648928309197117414e+00
1.185447880185420217e+03,1.180707030999999915e+03,4.740849185420302092e+00
1.182238445486309502e+03,1.170601073999999926e+03,1.163737148630957563e+01
1.184975096294939021e+03,1.170601073999999926e+03,1.437402229493909545e+01
1.184431415302320602e+03,1.170601073999999926e+03,1.383034130232067582e+01
1.184529112392759316e+03,1.170601073999999926e+03,1.392803839275939026e+01
1.184324746961514393e+03,1.187552856000000020e+03,3.228109038485627025e+00
1.184729512707203412e+03,1.187552856000000020e+03,2.823343292796607784e+00
1.184631349980995537e+03,1.187552856000000020e+03,2.921506019004482368e+00
1.184385291923334080e+03,1.182459716999999955e+03,1.925574923334124833e+00
1.184241629938028154e+03,1.182459716999999955e+03,1.781912938028199278e+00
1.183890428899746667e+03,1.182459716999999955e+03,1.430711899746711424e+00
1.184412503405242660e+03,1.182459716999999955e+03,1.952786405242704859e+00
1.185181330804974095e+03,1.182557861000000003e+03,2.623469804974092767e+00
1.183919161250500110e+03,1.182557861000000003e+03,1.361300250500107722e+00
1.185026809696584223e+03,1.182557861000000003e+03,2.468948696584220670e+00
1.185540927342195801e+03,1.184780639999999948e+03,7.602873421958520339e-01
1.184902647125059957e+03,1.184780639999999948e+03,1.220071250600085477e-01
1.185228961790983931e+03,1.184780639999999948e+03,4.483217909839822823e-01
1.185587689224094447e+03,1.184780639999999948e+03,8.070492240944986406e-01
1.185213038782783997e+03,1.188396729000000050e+03,3.183690217216053497e+00
1.187585453056652341e+03,1.188396729000000050e+03,8.112759433477094717e-01
1.187456311744957929e+03,1.188396729000000050e+03,9.404172550421208143e-01
1.187640055372594134e+03,1.185418701000000056e+03,2.221354372594078086e+00
1.187741215494706239e+03,1.185418701000000056e+03,2.322514494706183541e+00
1.187992622115195672e+03,1.185418701000000056e+03,2.573921115195616949e+00
1.183999884798693529e+03,1.185418701000000056e+03,1.418816201306526636e+00
1.185436641506828209e+03,1.184077271000000110e+03,1.359370506828099678e+00
1.185180578596487294e+03,1.184077271000000110e+03,1.103307596487184128e+00
1.185240581387179873e+03,1.184077271000000110e+03,1.163310387179762984e+00
1.185160836318329984e+03,1.185643066000000090e+03,4.822296816701054922e-01
1.185372940208002774e+03,1.185643066000000090e+03,2.701257919973159005e-01
1.185194422566559524e+03,1.185643066000000090e+03,4.486434334405657864e-01
1.185149906915448355e+03,1.185643066000000090e+03,4.931590845517348498e-01
1.185381002417155969e+03,1.181074096999999938e+03,4.306905417156031035e+00
1.184083650466425979e+03,1.181074096999999938e+03,3.009553466426041268e+00
1.184890125755524195e+03,1.181074096999999938e+03,3.816028755524257576e+00
1.184958275911823421e+03,1.185903808999999910e+03,9.455330881764894002e-01
1.184532721700096317e+03,1.185903808999999910e+03,1.371087299903592793e+00
1.184977465124079572e+03,1.185903808999999910e+03,9.263438759203381778e-01
1.185031444310958250e+03,1.188950438999999960e+03,3.918994689041710444e+00
1.187089516984504826e+03,1.188950438999999960e+03,1.860922015495134474e+00
1.187389213400475455e+03,1.188950438999999960e+03,1.561225599524505014e+00
1.187223704120191769e+03,1.188950438999999960e+03,1.726734879808191181e+00
1.187698962257063386e+03,1.183978882000000112e+03,3.720080257063273166e+00
1.187276442837278410e+03,1.183978882000000112e+03,3.297560837278297186e+00
1.184086930179801129e+03,1.183978882000000112e+03,1.080481798010168859e-01
1.183776337831090359e+03,1.182452271000000110e+03,1.324066831090249252e+00
1.182414839926439754e+03,1.182452271000000110e+03,3.743107356035579869e-02
1.184564212085603685e+03,1.182452271000000110e+03,2.111941085603575630e+00
1.183601369656605812e+03,1.182452271000000110e+03,1.149098656605701763e+00
1.183816757502760765e+03,1.183625121999999919e+03,1.916355027608460659e-01
1.180220091758932313e+03,1.183625121999999919e+03,3.405030241067606767e+00
1.183166671245682210e+03,1.183625121999999919e+03,4.584507543177096522e-01
1.183742479441063097e+03,1.187260498000000098e+03,3.518018558937001217e+00
1.184158793765966038e+03,1.187260498000000098e+03,3.101704234034059482e+00
1.183604942016618907e+03,1.187260498000000098e+03,3.655555983381191254e+00
1.183503556834324627e+03,1.187260498000000098e+03,3.756941165675470984e+00
1.183546879870269322e+03,1.188293456999999989e+03,4.746577129730667366e+00
1.183279533706953544e+03,1.188293456999999989e+03,5.013923293046445906e+00
1.183063042087002259e+03,1.188293456999999989e+03,5.230414912997730426e+00
1.183275876197901653e+03,1.180818970000000036e+03,2.456906197901616906e+00
1.183101877542402690e+03,1.180818970000000036e+03,2.282907542402654144e+00
1.182743050349773739e+03,1.180818970000000036e+03,1.924080349773703347e+00
1.181309884178225957e+03,1.180818970000000036e+03,4.909141782259212050e-01
1.182489991969281391e+03,1.191104004000000032e+03,8.614012030718640744e+00
1.184513502081641263e+03,1.191104004000000032e+03,6.590501918358768307e+00
1.184013825954081312e+03,1.191104004000000032e+03,7.090178045918719363e+00
1.183560211648640916e+03,1.187326416000000108e+03,3.766204351359192515e+00
1.182642308131079972e+03,1.187326416000000108e+03,4.684107868920136752e+00
1.182235182002097417e+03,1.187326416000000108e+03,5.091233997902691044e+00
1.182832645702655782e+03,1.187326416000000108e+03,4.493770297344326536e+00
1.182648662447152901e+03,1.190156860000000052e+03,7.508197552847150291e+00
1.182352085024835560e+03,1.190156860000000052e+03,7.804774975164491480e+00
1.182480391881115111e+03,1.190156860000000052e+03,7.676468118884940850e+00
1.183315191317656399e+03,1.177180176000000074e+03,6.135015317656325351e+00
1.181865844921229609e+03,1.177180176000000074e+03,4.685668921229535044e+00
1.181948260353242404e+03,1.177180176000000074e+03,4.768084353242329598e+00
1.182096457909664423e+03,1.177180176000000074e+03,4.916281909664348859e+00
1.181695331734611955e+03,1.188285399999999981e+03,6.590068265388026703e+00
1.181595287975870406e+03,1.188285399999999981e+03,6.690112024129575730e+00
1.182062161424370970e+03,1.188285399999999981e+03,6.223238575629011393e+00
1.181937718669699962e+03,1.183551392000000078e+03,1.613673330300116504e+00
1.180392798908443865e+03,1.183551392000000078e+03,3.158593091556213039e+00
1.182020212596845113e+03,1.183551392000000078e+03,1.531179403154965257e+00
1.182082966936917501e+03,1.183551392000000078e+03,1.468425063082577253e+00
1.181881164311585735e+03,1.184598876999999902e+03,2.717712688414167133e+00
1.181729557524497523e+03,1.184598876999999902e+03,2.869319475502379646e+00
1.181618893048236032e+03,1.184598876999999902e+03,2.979983951763870209e+00
1.180894995226348556e+03,1.189742919999999913e+03,8.847924773651357100e+00
1.181147771981465439e+03,1.189742919999999913e+03,8.595148018534473522e+00
1.180506826082818407e+03,1.189742919999999913e+03,9.236093917181506185e+00
1.180744713398957856e+03,1.189742919999999913e+03,8.998206601042056718e+00
1.179397895317081748e+03,1.187250731999999971e+03,7.852836682918223232e+00
1.180504486686306791e+03,1.187250731999999971e+03,6.746245313693179924e+00
1.180179547793162328e+03,1.187250731999999971e+03,7.071184206837642705e+00
1.180184831490368879e+03,1.189816649999999981e+03,9.631818509631102643e+00
1.180525948090191150e+03,1.189816649999999981e+03,9.290701909808831260e+00
1.180662980979147960e+03,1.189816649999999981e+03,9.153669020852021276e+00
1.179328380894796737e+03,1.186734130999999934e+03,7.405750105203196654e+00
1.181050423195036274e+03,1.186734130999999934e+03,5.683707804963660237e+00
1.180449156992832741e+03,1.186734130999999934e+03,6.284974007167193122e+00
1.180127195816177846e+03,1.186734130999999934e+03,6.606935183822088220e+00
1.179436866313373457e+03,1.192712158000000045e+03,1.327529168662658776e+01
1.179780734999851120e+03,1.192712158000000045e+03,1.293142300014892498e+01
1.179058237457552195e+03,1.192712158000000045e+03,1.365392054244784958e+01
1.179810658215339572e+03,1.187951659999999947e+03,8.141001784660375051e+00
1.179492209951572022e+03,1.187951659999999947e+03,8.459450048427925140e+00
1.179846993137842446e+03,1.187951659999999947e+03,8.104666862157500873e+00
1.180331116097055883e+03,1.187951659999999947e+03,7.620543902944064030e+00
1.180158217687079059e+03,1.189135254000000032e+03,8.977036312920972705e+00
1.181411332865959821e+03,1.189135254000000032e+03,7.723921134040210745e+00
1.181541971822432515e+03,1.189135254000000032e+03,7.593282177567516555e+00
1.181184808714462406e+03,1.187251220999999987e+03,6.066412285537580829e+00
1.180863604614691212e+03,1.187251220999999987e+03,6.387616385308774625e+00
1.180802952639726527e+03,1.187251220999999987e+03,6.448268360273459621e+00
1.179562488644217638e+03,1.187251220999999987e+03,7.688732355782349259e+00
1.179808132114891805e+03,1.187673217999999906e+03,7.865085885108101138e+00
1.179951058785878331e+03,1.187673217999999906e+03,7.722159214121575133e+00
1.180191094692278284e+03,1.187673217999999906e+03,7.482123307721622041e+00
1.179611678117383462e+03,1.186581908999999996e+03,6.970230882616533563e+00
1.179151544032104994e+03,1.186581908999999996e+03,7.430364967895002337e+00
1.178880407893089568e+03,1.186581908999999996e+03,7.701501106910427552e+00
1.179173791318544772e+03,1.186581908999999996e+03,7.408117681455223646e+00
1.179341915617263567e+03,1.179067626999999902e+03,2.742886172636644915e-01
1.179063956294256741e+03,1.179067626999999902e+03,3.670705743161306600e-03
1.177539232273553125e+03,1.179067626999999902e+03,1.528394726446776986e+00
1.177695755056063490e+03,1.187684936999999991e+03,9.989181943936500829e+00
1.177376675563811659e+03,1.187684936999999991e+03,1.030826143618833157e+01
1.177471350571912353e+03,1.187684936999999991e+03,1.021358642808763761e+01
1.177743574617200466e+03,1.187684936999999991e+03,9.941362382799525221e+00
1.179388863482252646e+03,1.182819457999999941e+03,3.430594517747294958e+00
1.179461062165644080e+03,1.182819457999999941e+03,3.358395834355860643e+00
1.179378367400531715e+03,1.182819457999999941e+03,3.441090599468225264e+00
1.179273148543697289e+03,1.184539672999999993e+03,5.266524456302704493e+00
1.179240319753368112e+03,1.184539672999999993e+03,5.299353246631881120e+00
1.178833721973403726e+03,1.184539672999999993e+03,5.705951026596267184e+00
1.178456833744790174e+03,1.184539672999999993e+03,6.082839255209819385e+00
1.178737973697247753e+03,1.181127441000000090e+03,2.389467302752336764e+00
1.178556069296303349e+03,1.181127441000000090e+03,2.571371703696740951e+00
1.176969790440974521e+03,1.181127441000000090e+03,4.157650559025569237e+00
1.177033592840020674e+03,1.179403563999999960e+03,2.369971159979286313e+00
1.176577845152542295e+03,1.179403563999999960e+03,2.825718847457665106e+00
1.176506111557285294e+03,1.179403563999999960e+03,2.897452442714666176e+00
1.176319773116472561e+03,1.179403563999999960e+03,3.083790883527399274e+00
1.176138787361965115e+03,1.179007935000000089e+03,2.869147638034974079e+00
1.177008606503188048e+03,1.179007935000000089e+03,1.999328496812040612e+00
1.176612890539555337e+03,1.179007935000000089e+03,2.395044460444751167e+00
1.176663883083485644e+03,1.174561279000000013e+03,2.102604083485630326e+00
1.176626241231845142e+03,1.174561279000000013e+03,2.064962231845129281e+00
1.177097635189314360e+03,1.174561279000000013e+03,2.536356189314346921e+00
1.177353139449842047e+03,1.174561279000000013e+03,2.791860449842033631e+00
1.176906791519991884e+03,1.179234740999999985e+03,2.327949480008101091e+00
1.177006681759633921e+03,1.179234740999999985e+03,2.228059240366064842e+00
1.177141076794158607e+03,1.179234740999999985e+03,2.093664205841378134e+00
1.177034408466217656e+03,1.179839232999999922e+03,2.804824533782266371e+00
1.177348013072867616e+03,1.179839232999999922e+03,2.491219927132306111e+00
1.177538441431829369e+03,1.179839232999999922e+03,2.300791568170552637e+00
1.177348089468450553e+03,1.179839232999999922e+03,2.491143531549369072e+00
1.177250836639972704e+03,1.177582274999999981e+03,3.314383600272776675e-01
1.177783892141202386e+03,1.177582274999999981e+03,2.016171412024050369e-01
1.176991171586700375e+03,1.177582274999999981e+03,5.911034132996064727e-01
1.177110278469272771e+03,1.175702514999999948e+03,1.407763469272822476e+00
1.176899215378169856e+03,1.175702514999999948e+03,1.196700378169907708e+00
1.177019860530666392e+03,1.175702514999999948e+03,1.317345530666443665e+00
1.177132661488224358e+03,1.175702514999999948e+03,1.430146488224409040e+00
1.177481257196879369e+03,1.173372436999999991e+03,4.108820196879378273e+00
1.178006965685512569e+03,1.173372436999999991e+03,4.634528685512577795e+00
1.177790498349573454e+03,1.173372436999999991e+03,4.418061349573463303e+00
1.177942893875549089e+03,1.177176513999999997e+03,7.663798755490915937e-01
1.177881574812222880e+03,1.177176513999999997e+03,7.050608122228823049e-01
1.178648203653023529e+03,1.177176513999999997e+03,1.471689653023531719e+00
1.178559297854966189e+03,1.172453856999999971e+03,6.105440854966218467e+00
1.178622150737707670e+03,1.172453856999999971e+03,6.168293737707699620e+00
1.178722844966158391e+03,1.172453856999999971e+03,6.268987966158420022e+00
1.178232571335044668e+03,1.172453856999999971e+03,5.778714335044696782e+00
1.178859650219162631e+03,1.169853149000000030e+03,9.006501219162601046e+00
1.178839753413249809e+03,1.169853149000000030e+03,8.986604413249779100e+00
1.178798226105558570e+03,1.169853149000000030e+03,8.945077105558539188e+00
1.177256090298601521e+03,1.174534546000000091e+03,2.721544298601429546e+00
1.179316257890372299e+03,1.174534546000000091e+03,4.781711890372207563e+00
1.176102779358017642e+03,1.174534546000000091e+03,1.568233358017550927e+00
1.177058006797073404e+03,1.174534546000000091e+03,2.523460797073312278e+00
1.177227787745847081e+03,1.174569091999999955e+03,2.658695745847126091e+00
1.177062174497401202e+03,1.174569091999999955e+03,2.493082497401246655e+00
1.177243309872680356e+03,1.174569091999999955e+03,2.674217872680401342e+00
1.177679953784254621e+03,1.171825806000000057e+03,5.854147784254564613e+00
1.177740456210096227e+03,1.171825806000000057e+03,5.914650210096169758e+00
1.176238877289126322e+03,1.171825806000000057e+03,4.413071289126264674e+00
1.175915472471501289e+03,1.171825806000000057e+03,4.089666471501232081e+00
1.176982689469007710e+03,1.176551392000000078e+03,4.312974690076316620e-01
1.176720765968944761e+03,1.176551392000000078e+03,1.693739689446829288e-01
1.176428902521227201e+03,1.176551392000000078e+03,1.224894787728771917e-01
1.176646232692283775e+03,1.171685668999999962e+03,4.960563692283812998e+00
1.177214499587794080e+03,1.171685668999999962e+03,5.528830587794118401e+00
1.177447079473097574e+03,1.171685668999999962e+03,5.761410473097612339e+00
1.178156021826392589e+03,1.171685668999999962e+03,6.470352826392627321e+00
1.178081015140559430e+03,1.174991455000000087e+03,3.089560140559342472e+00
1.177968513631289852e+03,1.174991455000000087e+03,2.977058631289764890e+00
1.177789310706440347e+03,1.174991455000000087e+03,2.797855706440259382e+00
1.178114120276647554e+03,1.176302367999999888e+03,1.811752276647666804e+00
1.177200651613130503e+03,1.176302367999999888e+03,8.982836131306157768e-01
1.177437551947614111e+03,1.176302367999999888e+03,1.135183947614223143e+00
1.176941414987296412e+03,1.176302367999999888e+03,6.390469872965240938e-01
1.175952603015342220e+03,1.175162964000000102e+03,7.896390153421180003e-01
1.177560808915393181e+03,1.175162964000000102e+03,2.397844915393079646e+00
1.178970074033622041e+03,1.175162964000000102e+03,3.807110033621938783e+00
1.177707930200244164e+03,1.173435913000000028e+03,4.272017200244135893e+00
1.179185975555164077e+03,1.173435913000000028e+03,5.750062555164049627e+00
1.178952646790491599e+03,1.173435913000000028e+03,5.516733790491571199e+00
1.178791963348479158e+03,1.173435913000000028e+03,5.356050348479129752e+00
1.176895677099789964e+03,1.174314331000000038e+03,2.581346099789925574e+00
1.178350215801952800e+03,1.174314331000000038e+03,4.035884801952761336e+00
1.178473401398708802e+03,1.174314331000000038e+03,4.159070398708763605e+00
1.178033725695432622e+03,1.177650757000000112e+03,3.829686954325097759e-01
1.178043064823153827e+03,1.177650757000000112e+03,3.923078231537147076e-01
1.177529131860645066e+03,1.177650757000000112e+03,1.216251393550464854e-01
1.175709475222262427e+03,1.177650757000000112e+03,1.941281777737685843e+00
1.177546944253712581e+03,1.174248779000000013e+03,3.298165253712568301e+00
1.177516774182955487e+03,1.174248779000000013e+03,3.267995182955473865e+00
1.177321971323799517e+03,1.174248779000000013e+03,3.073192323799503356e+00
1.176984665253593221e+03,1.177272339000000102e+03,2.876737464068810368e-01
1.177412151860933591e+03,1.177272339000000102e+03,1.398128609334889916e-01
1.177407671695147656e+03,1.177272339000000102e+03,1.353326951475537498e-01
1.177213210512033584e+03,1.174533325000000104e+03,2.679885512033479245e+00
1.177761086535274444e+03,1.174533325000000104e+03,3.227761535274339622e+00
1.177637294276516286e+03,1.174533325000000104e+03,3.103969276516181708e+00
1.176782098880683634e+03,1.174533325000000104e+03,2.248773880683529569e+00
1.176755358243014825e+03,1.181126465000000053e+03,4.371106756985227548e+00
1.177070764832214309e+03,1.181126465000000053e+03,4.055700167785744270e+00
1.175323159399322549e+03,1.181126465000000053e+03,5.803305600677504117e+00
1.178603134992171363e+03,1.178784789999999930e+03,1.816550078285672498e-01
1.178725912226816490e+03,1.178784789999999930e+03,5.887777318343978550e-02
1.179020875275882645e+03,1.178784789999999930e+03,2.360852758827149955e-01
1.179337246253861167e+03,1.178784789999999930e+03,5.524562538612372009e-01
1.179395626399694493e+03,1.179192504999999983e+03,2.031213996945098188e-01
1.178021876849588580e+03,1.179192504999999983e+03,1.170628150411403112e+00
1.178196375804215450e+03,1.179192504999999983e+03,9.961291957845332945e-01
1.178107321864532196e+03,1.176282226999999921e+03,1.825094864532275096e+00
1.178690234853198490e+03,1.176282226999999921e+03,2.408007853198569137e+00
1.178711992225761151e+03,1.176282226999999921e+03,2.429765225761229885e+00
1.177623897211569101e+03,1.176282226999999921e+03,1.341670211569180537e+00
1.177570316032077926e+03,1.182163452000000007e+03,4.593135967922080454e+00
1.177681963221559272e+03,1.182163452000000007e+03,4.481488778440734677e+00
1.177319321113020578e+03,1.182163452000000007e+03,4.844130886979428396e+00
1.177303944299595287e+03,1.180436157000000094e+03,3.132212700404807038e+00
1.179043829203390032e+03,1.180436157000000094e+03,1.392327796610061341e+00
1.178767690138146918e+03,1.180436157000000094e+03,1.668466861853175942e+00
1.178748307209671111e+03,1.180436157000000094e+03,1.687849790328982635e+00
1.178710523724945915e+03,1.186042357999999922e+03,7.331834275054006866e+00
1.178641727403630512e+03,1.186042357999999922e+03,7.400630596369410341e+00
1.178148384304326100e+03,1.186042357999999922e+03,7.893973695673821567e+00
1.178043177337826137e+03,1.182226439999999911e+03,4.183262662173774515e+00
1.178042704612131956e+03,1.182226439999999911e+03,4.183735387867955069e+00
1.178206698895702175e+03,1.182226439999999911e+03,4.019741104297736456e+00
1.178326137383977766e+03,1.182226439999999911e+03,3.900302616022145230e+00
1.178635838348517836e+03,1.181939575000000104e+03,3.303736651482267916e+00
1.178745917029189968e+03,1.181939575000000104e+03,3.193657970810136248e+00
1.178915491557476798e+03,1.181939575000000104e+03,3.024083442523306076e+00
1.178967889367596172e+03,1.178132567999999992e+03,8.353213675961796980e-01
1.178901608313228053e+03,1.178132567999999992e+03,7.690403132280607679e-01
1.178694449255881182e+03,1.178132567999999992e+03,5.618812558811896452e-01
1.178612012122656097e+03,1.178132567999999992e+03,4.794441226561048097e-01
1.178209712235666530e+03,1.181024779999999964e+03,2.815067764333434752e+00
1.178275895923497956e+03,1.181024779999999964e+03,2.748884076502008611e+00
1.178632063178609997e+03,1.181024779999999964e+03,2.392716821389967663e+00
1.179036359018363555e+03,1.179737182999999959e+03,7.008239816364039143e-01
1.178372197094521653e+03,1.179737182999999959e+03,1.364985905478306449e+00
1.178819790395321888e+03,1.179737182999999959e+03,9.173926046780707111e-01
1.178803821398921173e+03,1.179737182999999959e+03,9.333616010787864070e-01
1.178829726255150717e+03,1.182224242999999888e+03,3.394516744849170209e+00
1.179391857091275369e+03,1.182224242999999888e+03,2.832385908724518231e+00
1.179092093709413803e+03,1.182224242999999888e+03,3.132149290586085044e+00
1.179114468123519600e+03,1.177975220000000036e+03,1.139248123519564615e+00
1.179663219359948926e+03,1.177975220000000036e+03,1.687999359948889833e+00
1.179793281521276867e+03,1.177975220000000036e+03,1.818061521276831627e+00
1.182880219506711455e+03,1.177975220000000036e+03,4.904999506711419599e+00
1.183113859131706477e+03,1.181181152000000111e+03,1.932707131706365544e+00
1.182636361109229483e+03,1.181181152000000111e+03,1.455209109229372189e+00
1.183124402042835982e+03,1.181181152000000111e+03,1.943250042835870772e+00
1.183073517334460121e+03,1.182452025999999933e+03,6.214913344601882272e-01
1.180456902141582304e+03,1.182452025999999933e+03,1.995123858417628071e+00
1.179747259756915128e+03,1.182452025999999933e+03,2.704766243084804955e+00
1.179950228878795997e+03,1.182452025999999933e+03,2.501797121203935603e+00
